house_id,price_act,price_first,advertiser,type,nbhood,street,st_number,sq_m,bedrooms,bathrooms,const_year,floor,lift,balcony,air_con,ft_wardrobes,terrace,exterior,heating
94283285,750000.0,750000.0,Professional advertiser,flat / apartment ,zona bahia blanca,unknown,,262.0,6.0,4.0,1973.0,10.0,1,1,1,1,1,1,individual
89113690,575000.0,575000.0,Professional advertiser,duplex ,mentidero - teatro falla - alameda,unknown,,135.0,3.0,3.0,1998.0,2.0,0,0,1,1,1,1,individual
95291210,320000.0,320000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,190.0,8.0,3.0,1888.0,1.0,0,0,0,0,0,1,no
96746079,390000.0,390000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,131.0,3.0,2.0,1796.0,3.0,1,1,1,1,0,1,no
96622572,720000.0,720000.0,Professional advertiser,flat / apartment ,playa stª mª del mar,unknown,,168.0,3.0,2.0,,2.0,1,0,0,1,0,1,individual
94971680,327500.0,327500.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,198.0,4.0,2.0,2003.0,1.0,1,1,1,1,0,1,individual
84849222,375000.0,375000.0,Professional advertiser,flat / apartment ,playa stª mª del mar,unknown,,138.0,4.0,2.0,1982.0,1.0,1,0,0,1,1,1,individual
84635808,615000.0,615000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,296.0,7.0,3.0,1888.0,2.0,0,0,0,1,0,1,no
95854107,170000.0,170000.0,Professional advertiser,flat / apartment ,la caleta - la vina,calle obispo urquinaona,,117.0,2.0,2.0,2021.0,0.0,1,1,1,1,0,0,no
93809726,355000.0,355000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,128.0,3.0,2.0,1969.0,2.0,1,0,0,0,1,0,no
90828765,165000.0,165000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,50.0,1.0,1.0,2009.0,1.0,1,1,1,1,0,1,central
85504149,425000.0,425000.0,Professional advertiser,duplex ,centro historico - plaza espana,unknown,,142.0,4.0,3.0,,3.0,1,0,1,0,1,1,no
96937615,160000.0,160000.0,Professional advertiser,flat / apartment ,zona san jose - varela,unknown,,71.0,3.0,1.0,1965.0,2.0,0,0,0,1,0,0,no
96937735,135000.0,135000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,paseo de la alameda apodaca nn,,75.0,3.0,1.0,,2.0,0,1,0,0,0,1,no
96936616,155693.0,155693.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,calle navas,,82.0,3.0,1.0,,0.0,0,0,0,0,0,0,no
96506475,255000.0,255000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,110.0,2.0,1.0,1888.0,3.0,0,0,0,0,0,1,no
96019364,265000.0,265000.0,Professional advertiser,flat / apartment ,zona san jose - varela,unknown,,103.0,3.0,1.0,,1.0,1,0,0,1,1,1,no
87441736,310000.0,310000.0,Professional advertiser,duplex ,centro historico - plaza espana,unknown,,110.0,2.0,2.0,,4.0,0,1,1,1,1,1,no
94722449,360000.0,360000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,150.0,4.0,2.0,,1.0,1,0,1,1,1,0,no
91166990,950000.0,950000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,200.0,3.0,2.0,,13.0,1,0,1,1,1,1,no
96759800,330000.0,330000.0,Professional advertiser,duplex ,zona san jose - varela,unknown,,117.0,4.0,2.0,,1.0,0,0,0,1,0,1,no
96942354,185000.0,185000.0,Professional advertiser,flat / apartment ,zona san jose - varela,unknown,,60.0,1.0,1.0,1997.0,,1,0,0,1,0,1,no
96130057,360000.0,360000.0,Professional advertiser,flat / apartment ,zona san jose - varela,unknown,,139.0,4.0,2.0,,3.0,1,0,1,1,1,0,no
96505732,399000.0,399000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,143.0,4.0,3.0,,2.0,0,1,0,0,0,1,no
95336377,670000.0,670000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,185.0,4.0,3.0,,5.0,1,0,1,1,1,1,no
94977896,360000.0,360000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,149.0,4.0,2.0,,1.0,1,0,1,1,0,1,no
94452035,190000.0,190000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,155.0,4.0,2.0,,0.0,0,0,0,1,0,1,no
96936389,184685.0,184685.0,Professional advertiser,flat / apartment ,ayuntamiento - catedral,unknown,,55.0,2.0,1.0,1995.0,1.0,1,0,0,0,0,0,no
96936404,199280.0,199280.0,Professional advertiser,flat / apartment ,ayuntamiento - catedral,unknown,,59.0,2.0,1.0,1995.0,0.0,1,1,0,0,0,0,no
88567505,1300000.0,1300000.0,Professional advertiser,flat / apartment ,cortadura - zona franca,unknown,,450.0,7.0,9.0,2020.0,2.0,1,0,1,1,1,1,individual
87756256,365000.0,365000.0,Professional advertiser,flat / apartment ,playa stª mª del mar,unknown,,138.0,4.0,2.0,1982.0,1.0,1,0,0,1,1,1,individual
96005986,168000.0,168000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,60.0,2.0,1.0,,0.0,0,1,0,0,0,1,no
93295412,179000.0,179000.0,Professional advertiser,flat / apartment ,ayuntamiento - catedral,unknown,,80.0,3.0,1.0,1959.0,1.0,0,0,0,0,0,0,no
96925185,398750.0,398750.0,Professional advertiser,flat / apartment ,playa victoria,av. andalucia,,190.0,5.0,2.0,,7.0,1,0,0,1,1,1,no
96939616,198000.0,198000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,85.0,2.0,1.0,,1.0,0,1,0,0,0,1,no
96929116,400000.0,400000.0,Professional advertiser,flat / apartment ,cortadura - zona franca,unknown,,109.0,3.0,2.0,,5.0,1,0,0,1,0,1,no
96225661,100000.0,100000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,39.0,1.0,1.0,1995.0,0.0,0,0,0,1,0,0,no
96514656,104000.0,104000.0,Professional advertiser,penthouse ,la caleta - la vina,unknown,,37.0,1.0,1.0,1888.0,3.0,0,0,0,0,0,0,no
96928413,288000.0,288000.0,Professional advertiser,flat / apartment ,cortadura - zona franca,unknown,,90.0,3.0,1.0,1985.0,13.0,1,0,0,0,0,0,no
96928420,250000.0,250000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,113.0,4.0,2.0,1983.0,2.0,1,0,0,0,0,1,individual
96926657,200000.0,200000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,calle carraca,,70.0,2.0,1.0,1900.0,0.0,0,0,0,0,0,0,no
96935098,250000.0,250000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,60.0,1.0,1.0,1977.0,12.0,1,0,1,1,1,0,central
96941465,400000.0,400000.0,Professional advertiser,flat / apartment ,cortadura - zona franca,unknown,,109.0,3.0,2.0,,5.0,1,1,0,1,1,1,no
96933641,170000.0,170000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,60.0,2.0,1.0,,1.0,0,0,0,0,0,0,individual
96941175,325000.0,325000.0,Professional advertiser,penthouse ,la caleta - la vina,unknown,,105.0,2.0,2.0,,1.0,1,0,1,1,1,1,no
96920847,625000.0,625000.0,Private owner,penthouse ,centro historico - plaza espana,calle sacramento,16.0,156.0,3.0,1.0,,3.0,1,0,1,1,1,1,no
96921437,190000.0,190000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,calle manuel rances,,118.0,4.0,1.0,1888.0,3.0,0,0,0,1,0,1,no
90182247,699000.0,699000.0,Professional advertiser,flat / apartment ,playa victoria,calle fernandez ballesteros,,233.0,5.0,3.0,1976.0,1.0,1,0,1,1,1,1,no
96941495,220000.0,220000.0,Professional advertiser,flat / apartment ,cortadura - zona franca,unknown,,90.0,4.0,2.0,,1.0,0,0,0,0,0,0,no
96243461,365000.0,390000.0,Professional advertiser,flat / apartment ,zona laguna,unknown,,139.0,5.0,2.0,1980.0,0.0,1,0,1,1,0,1,no
96934215,170000.0,170000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,120.0,3.0,1.0,,1.0,0,1,0,0,0,1,no
96747437,495000.0,495000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,150.0,5.0,2.0,1968.0,3.0,1,0,0,1,1,1,no
96655860,520000.0,520000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,166.0,4.0,2.0,1964.0,5.0,1,0,1,1,1,1,no
96646966,165000.0,165000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,88.0,3.0,2.0,1888.0,3.0,0,0,0,0,0,1,no
96926680,74000.0,74000.0,Professional advertiser,flat / apartment ,la caleta - la vina,calle barquillas de lope,,43.0,1.0,1.0,1995.0,0.0,0,0,0,0,0,0,no
96869562,412000.0,412000.0,Professional advertiser,flat / apartment ,la caleta - la vina,calle robles,,137.0,3.0,2.0,,,0,0,0,0,0,0,no
96797344,107000.0,107000.0,Professional advertiser,duplex ,mentidero - teatro falla - alameda,calle adolfo de castro,,62.0,1.0,1.0,,,0,0,0,0,0,0,no
96890396,280000.0,280000.0,Professional advertiser,flat / apartment ,zona laguna,unknown,,104.0,4.0,2.0,1971.0,5.0,1,0,0,1,1,1,no
90451803,189000.0,198000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,calle santiago,,86.0,2.0,1.0,1858.0,3.0,0,0,0,1,0,1,individual
95809864,475000.0,475000.0,Professional advertiser,flat / apartment ,zona bahia blanca,unknown,,237.0,4.0,3.0,1967.0,2.0,1,0,0,1,0,1,no
95690468,860000.0,860000.0,Professional advertiser,penthouse ,centro historico - plaza espana,calle conde de o'reilly,4.0,120.0,2.0,3.0,2021.0,3.0,1,1,1,0,1,1,central
96936048,149000.0,149000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,70.0,2.0,1.0,2010.0,0.0,0,0,1,0,0,1,no
96896779,330000.0,330000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,169.0,7.0,3.0,1968.0,1.0,1,0,0,0,1,1,no
93866195,299000.0,299000.0,Professional advertiser,duplex ,centro historico - plaza espana,calle ancha,19.0,77.0,3.0,2.0,,,1,0,0,0,1,0,no
96399037,289000.0,289000.0,Professional advertiser,duplex ,centro historico - plaza espana,calle ancha,19.0,74.0,2.0,2.0,,,1,0,0,0,1,0,no
96399023,190000.0,190000.0,Professional advertiser,studio flat ,centro historico - plaza espana,calle ancha,19.0,54.0,1.0,1.0,,2.0,1,0,0,0,1,0,no
96399095,189000.0,189000.0,Professional advertiser,studio flat ,centro historico - plaza espana,calle ancha,19.0,72.0,1.0,1.0,,,1,0,0,0,0,0,no
96922183,400000.0,400000.0,Private owner,flat / apartment ,cortadura - zona franca,paseo maritimo,29.0,109.0,3.0,2.0,,5.0,1,1,0,1,0,1,no
96809710,470000.0,470000.0,Professional advertiser,flat / apartment ,zona bahia blanca,unknown,,164.0,4.0,2.0,1967.0,4.0,1,0,0,1,1,1,no
96938947,125000.0,125000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,67.0,3.0,1.0,,0.0,1,0,0,0,0,1,no
96920978,350000.0,350000.0,Private owner,flat / apartment ,centro historico - plaza espana,calle sacramento,16.0,105.0,3.0,2.0,,1.0,1,1,1,1,0,1,no
96882088,680000.0,680000.0,Professional advertiser,flat / apartment ,zona bahia blanca,unknown,,230.0,5.0,3.0,,7.0,1,0,1,1,1,1,no
93457918,200000.0,206000.0,Professional advertiser,penthouse ,la paz - segunda aguada - loreto,calle carraca,,60.0,2.0,1.0,2008.0,3.0,1,0,0,1,1,1,no
96603191,950000.0,950000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,calle ahumada,,311.0,5.0,5.0,1965.0,5.0,1,1,0,1,1,1,individual
39864695,330000.0,330000.0,Professional advertiser,flat / apartment ,la caleta - la vina,avenida duque de najera,,155.0,5.0,3.0,,1.0,1,0,0,1,1,1,no
95550013,410000.0,410000.0,Professional advertiser,flat / apartment ,playa victoria,plaza asdrubal,,154.0,4.0,2.0,,5.0,1,0,0,1,1,1,no
93866253,250000.0,250000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,calle ancha,19.0,72.0,2.0,1.0,,,1,0,0,0,1,0,no
96387256,259000.0,259000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,plaza viudas,,102.0,3.0,2.0,1961.0,1.0,1,0,1,1,1,1,no
96325664,180000.0,180000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,calle rafael picardo o'leary,,67.0,3.0,1.0,1968.0,4.0,1,0,0,0,0,1,no
95664550,320000.0,320000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,avenida san severiano,,139.0,3.0,2.0,2016.0,3.0,1,0,1,1,1,1,no
94466439,720000.0,720000.0,Professional advertiser,flat / apartment ,playa stª mª del mar,avenida fernandez ladreda,,167.0,3.0,1.0,1961.0,2.0,1,0,0,1,1,1,individual
93457664,128750.0,155450.0,Professional advertiser,flat / apartment ,ayuntamiento - catedral,calle santo domingo,,58.0,1.0,1.0,2000.0,0.0,0,0,0,0,0,0,no
90574800,189000.0,198000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,santiago,,86.0,2.0,1.0,1858.0,3.0,0,1,0,1,0,1,individual
84569689,970000.0,970000.0,Professional advertiser,flat / apartment ,playa victoria,calle fernandez ballesteros,,200.0,4.0,3.0,,7.0,1,0,1,1,1,1,no
89759548,220000.0,220000.0,Professional advertiser,duplex ,centro historico - plaza espana,unknown,,82.0,1.0,1.0,1888.0,0.0,0,0,0,0,0,1,no
88836053,900000.0,900000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,223.0,5.0,3.0,1976.0,9.0,1,0,1,1,1,1,individual
84546673,479000.0,479000.0,Professional advertiser,duplex ,centro historico - plaza espana,unknown,,187.0,3.0,2.0,1985.0,2.0,1,0,1,1,0,1,no
96928423,138000.0,138000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,40.0,1.0,1.0,2021.0,2.0,1,0,0,1,0,0,no
96618407,250000.0,250000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,113.0,4.0,2.0,1983.0,5.0,1,0,0,0,0,1,individual
95161638,288000.0,288000.0,Professional advertiser,flat / apartment ,cortadura - zona franca,unknown,,90.0,3.0,1.0,1985.0,13.0,1,0,0,0,0,0,no
94055807,200000.0,206000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,calle carraca,,70.0,2.0,1.0,,,0,0,0,0,0,0,no
96869556,209500.0,209500.0,Professional advertiser,flat / apartment ,la caleta - la vina,calle robles,,56.0,1.0,1.0,,,0,0,0,0,0,0,no
96869554,202500.0,202500.0,Professional advertiser,flat / apartment ,la caleta - la vina,calle robles,,75.0,1.0,1.0,,,0,0,0,0,0,0,no
95694079,385000.0,400000.0,Professional advertiser,flat / apartment ,zona san jose - varela,ecuador,,155.0,5.0,2.0,1973.0,4.0,1,0,0,1,1,0,no
96546588,465000.0,465000.0,Professional advertiser,flat / apartment ,la caleta - la vina,avenida duque de najera nn,,170.0,5.0,3.0,,4.0,1,0,1,1,1,1,no
96013174,155000.0,160000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,84.0,3.0,1.0,1961.0,3.0,0,0,0,0,0,0,no
95951739,186000.0,200000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,108.0,4.0,1.0,1995.0,3.0,0,1,0,0,0,0,no
95663525,275000.0,275000.0,Professional advertiser,flat / apartment ,zona san jose - varela,granja san idelfonso nn,,88.0,3.0,1.0,,4.0,1,0,0,1,0,0,no
96467951,165000.0,165000.0,Professional advertiser,flat / apartment ,la caleta - la vina,zona de san lorenzo nn,,91.0,3.0,1.0,,,0,0,0,0,0,1,no
96039362,99900.0,99900.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,zona de la plaza de san antonio nn,,50.0,1.0,1.0,,1.0,0,0,0,0,0,0,no
95289589,349900.0,349900.0,Professional advertiser,flat / apartment ,la caleta - la vina,zona plaza de la libertad nn,,100.0,3.0,2.0,1988.0,2.0,1,1,1,1,0,1,no
95054463,340000.0,340000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,cervantes,,115.0,3.0,2.0,2015.0,1.0,1,1,1,1,0,1,individual
96869555,205000.0,205000.0,Professional advertiser,flat / apartment ,la caleta - la vina,calle robles,,71.0,1.0,1.0,,,0,0,0,0,0,0,no
96869520,207000.0,207000.0,Professional advertiser,flat / apartment ,la caleta - la vina,calle robles,,60.0,1.0,1.0,,,0,0,0,0,0,0,no
96635901,170000.0,177000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,calle carlos haya,,70.0,3.0,1.0,,0.0,1,0,1,1,0,1,no
94744375,327500.0,335000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,189.0,4.0,2.0,,1.0,1,1,1,1,0,1,individual
96830828,270000.0,270000.0,Professional advertiser,flat / apartment ,playa stª mª del mar,unknown,,91.0,4.0,1.0,1958.0,4.0,1,0,0,0,1,1,no
93888888,750000.0,750000.0,Professional advertiser,flat / apartment ,zona bahia blanca,unknown,,232.0,6.0,4.0,1971.0,10.0,1,1,1,1,1,1,no
84496099,170000.0,170000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,71.0,3.0,1.0,,2.0,0,1,1,0,0,1,no
96746699,330000.0,330000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,139.0,4.0,2.0,2017.0,4.0,1,0,1,0,0,1,no
96710105,175000.0,175000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,67.0,2.0,1.0,1970.0,1.0,0,1,1,1,0,1,no
96680015,177000.0,177000.0,Professional advertiser,duplex ,mentidero - teatro falla - alameda,unknown,,67.0,2.0,1.0,2003.0,2.0,1,0,0,1,0,1,no
96480552,240000.0,250000.0,Professional advertiser,flat / apartment ,zona laguna,unknown,,86.0,4.0,2.0,,2.0,1,0,0,0,0,0,no
96504521,260000.0,260000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,avenida san severiano,,123.0,3.0,2.0,1956.0,4.0,0,0,0,1,0,1,no
96320074,180000.0,180000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,calle rafael picardo o'leary,,67.0,3.0,1.0,1968.0,4.0,1,0,0,0,0,1,no
96254861,235000.0,235000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,calle cardenal zapata,,107.0,3.0,1.0,1988.0,2.0,0,0,1,1,0,1,no
95970657,259000.0,259000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,plaza de las viudas,,102.0,3.0,2.0,1961.0,1.0,1,0,1,1,1,1,no
95347308,225000.0,225000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,hercules,,81.0,3.0,1.0,1888.0,3.0,1,1,0,1,0,1,no
94179036,720000.0,720000.0,Professional advertiser,flat / apartment ,playa stª mª del mar,avenida fernandez ladreda,,167.0,3.0,2.0,1961.0,2.0,1,1,0,1,1,1,individual
96863739,285000.0,285000.0,Professional advertiser,flat / apartment ,playa victoria,calle general munoz arenillas,,66.0,2.0,1.0,,6.0,1,0,0,1,1,1,no
96685945,195000.0,195000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,calle carmen coronada,,129.0,4.0,1.0,1995.0,0.0,0,0,0,1,0,1,no
91832495,125000.0,125000.0,Professional advertiser,flat / apartment ,la caleta - la vina,mercado de abastos,,71.0,2.0,1.0,1888.0,3.0,0,0,0,1,1,1,no
96923952,175000.0,175000.0,Professional advertiser,flat / apartment ,zona san jose - varela,salvador del mundo,,72.0,3.0,1.0,,5.0,1,0,0,1,0,1,no
96899268,150000.0,150000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,avenida lacave,,70.0,3.0,1.0,1973.0,0.0,1,0,0,0,0,1,no
96116931,199999.0,205000.0,Professional advertiser,flat / apartment ,zona bahia blanca,calle zona bahia blanca,,70.0,2.0,1.0,,4.0,1,0,0,1,0,1,individual
93824363,171000.0,171000.0,Professional advertiser,flat / apartment ,zona san jose - varela,gas,,84.0,3.0,1.0,1979.0,3.0,0,0,1,1,0,1,individual
96890660,350000.0,350000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,136.0,2.0,1.0,,1.0,0,1,0,1,0,1,no
96618170,250000.0,250000.0,Professional advertiser,flat / apartment ,ayuntamiento - catedral,unknown,,101.0,3.0,2.0,1995.0,2.0,0,1,0,1,0,1,no
96214775,325000.0,325000.0,Professional advertiser,penthouse ,la caleta - la vina,unknown,,122.0,2.0,2.0,2021.0,4.0,1,0,1,0,1,0,no
93647155,283393.0,283393.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,88.0,3.0,2.0,2020.0,2.0,1,0,0,1,0,0,no
96075110,250000.0,250000.0,Professional advertiser,flat / apartment ,zona bahia blanca,unknown,,72.0,2.0,1.0,1994.0,0.0,1,0,1,1,0,1,no
95516044,339000.0,339000.0,Professional advertiser,flat / apartment ,cortadura - zona franca,unknown,,97.0,3.0,2.0,1980.0,1.0,1,0,0,1,1,1,no
95109707,135000.0,135000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,65.0,2.0,1.0,1888.0,3.0,0,1,1,1,0,1,no
94837497,180000.0,180000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,150.0,3.0,1.0,1961.0,2.0,0,0,0,0,0,0,no
94442103,155000.0,155000.0,Developer,studio flat ,mentidero - teatro falla - alameda,calle enrique de las marinas,49.0,54.0,0.0,1.0,,0.0,1,0,0,0,0,1,no
95314128,365000.0,365000.0,Developer,flat / apartment ,mentidero - teatro falla - alameda,calle enrique de las marinas,49.0,112.0,3.0,2.0,,1.0,1,0,0,0,0,1,no
95617368,165000.0,165000.0,Developer,flat / apartment ,mentidero - teatro falla - alameda,calle enrique de las marinas,49.0,48.0,1.0,1.0,,0.0,1,0,0,0,0,1,no
93457518,149350.0,176552.0,Professional advertiser,flat / apartment ,la caleta - la vina,calle lubet,,72.0,2.0,1.0,,2.0,0,0,0,0,0,0,no
93490442,210000.0,210000.0,Professional advertiser,penthouse ,la caleta - la vina,unknown,,72.0,2.0,1.0,,3.0,0,0,0,1,1,1,no
93425045,120000.0,120000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,54.0,2.0,1.0,1995.0,1.0,0,0,0,0,0,0,no
92518288,575000.0,575000.0,Professional advertiser,duplex ,mentidero - teatro falla - alameda,unknown,,140.0,3.0,3.0,,2.0,0,0,1,1,1,1,no
92520659,150000.0,150000.0,Professional advertiser,penthouse ,la caleta - la vina,unknown,,46.0,0.0,1.0,,3.0,0,0,1,1,1,1,no
91921068,329000.0,329000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,154.0,4.0,1.0,1888.0,3.0,0,1,0,0,1,1,no
91415149,210000.0,210000.0,Professional advertiser,penthouse ,la caleta - la vina,unknown,,97.0,2.0,1.0,,3.0,0,0,1,1,1,1,no
89232272,465000.0,465000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,170.0,5.0,3.0,,4.0,1,0,0,1,1,1,no
96872232,340000.0,340000.0,Professional advertiser,duplex ,zona laguna,unknown,,135.0,4.0,2.0,,,1,0,1,1,1,1,no
96702568,200000.0,206000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,calle carraca,,70.0,1.0,1.0,,,0,0,0,0,0,0,individual
96652303,475000.0,475000.0,Professional advertiser, house ,la caleta - la vina,unknown,,295.0,10.0,8.0,,,0,1,0,0,1,0,no
96413567,352000.0,352000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,torre,15.0,102.0,3.0,2.0,2019.0,1.0,1,1,1,1,0,1,individual
86437918,283400.0,283400.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,torre,15.0,89.0,3.0,2.0,2019.0,2.0,1,1,1,1,0,0,individual
96811510,200000.0,200000.0,Professional advertiser,penthouse ,la paz - segunda aguada - loreto,calle carraca,9.0,60.0,2.0,1.0,2006.0,4.0,1,0,1,1,1,1,no
96779795,125000.0,125000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,zona centro nn,,65.0,2.0,1.0,,3.0,0,0,0,0,0,0,no
96775577,240000.0,240000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,santo domingo de la calzada,14.0,120.0,4.0,2.0,,4.0,1,0,1,1,1,1,no
96738891,300000.0,300000.0,Professional advertiser,flat / apartment ,ayuntamiento - catedral,calle plocia,11.0,187.0,4.0,1.0,1888.0,1.0,0,0,0,0,0,1,no
96504213,365000.0,370000.0,Professional advertiser,flat / apartment ,zona laguna,unknown,,135.0,5.0,2.0,1980.0,1.0,1,0,0,1,0,0,no
96332270,950000.0,950000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,alameda,,311.0,4.0,4.0,,5.0,1,0,0,1,1,1,no
96302143,327500.0,327500.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,calle rosario nn,,189.0,4.0,2.0,1888.0,1.0,1,0,1,1,0,1,no
93759025,115500.0,115500.0,Professional advertiser,flat / apartment ,la caleta - la vina,calle maria arteaga,,65.0,2.0,1.0,,0.0,0,0,0,1,0,1,no
95235290,360000.0,360000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,paseo principe de asturias,,128.0,3.0,2.0,,10.0,1,0,1,1,0,1,central
39950713,520000.0,520000.0,Professional advertiser,flat / apartment ,playa victoria,glorieta helios,,207.0,5.0,3.0,,1.0,1,0,0,1,1,1,no
96928350,185000.0,185000.0,Private owner,flat / apartment ,centro historico - plaza espana,calle cobos,2.0,88.0,2.0,1.0,,2.0,0,1,0,1,0,1,no
95864215,216993.0,216993.0,Professional advertiser,flat / apartment ,ayuntamiento - catedral,calle plocia,,112.0,3.0,2.0,,3.0,0,1,0,0,0,0,no
95278835,134450.0,134450.0,Developer,flat / apartment ,la caleta - la vina,calle sargento daponte ,2.0,51.0,1.0,1.0,,0.0,1,0,0,0,0,1,no
94490767,206252.0,206252.0,Developer,flat / apartment ,la caleta - la vina,calle sargento daponte ,2.0,77.0,2.0,2.0,,1.0,1,0,0,0,0,1,no
94371856,127368.0,127368.0,Developer,flat / apartment ,la caleta - la vina,calle sargento daponte ,2.0,51.0,1.0,1.0,,0.0,1,0,0,0,0,1,no
96929130,200000.0,200000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,90.0,2.0,1.0,,1.0,0,0,0,0,0,1,no
96864365,425000.0,425000.0,Professional advertiser,penthouse ,centro historico - plaza espana,unknown,,142.0,3.0,3.0,,3.0,1,0,0,0,1,1,central
96256211,165000.0,175000.0,Professional advertiser,flat / apartment ,playa stª mª del mar,condesa villafuente bermeja nn,,50.0,1.0,1.0,,5.0,1,0,1,1,0,1,no
96851124,190000.0,190000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,112.0,4.0,1.0,1900.0,3.0,0,1,0,0,0,1,no
96693572,243000.0,243000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,70.0,2.0,1.0,2021.0,0.0,1,0,0,0,0,0,no
96650907,259000.0,259000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,102.0,3.0,2.0,1961.0,1.0,1,0,1,1,1,1,no
95942712,245000.0,245000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,74.0,2.0,1.0,2018.0,2.0,1,1,1,0,0,1,individual
