house_id,tittle,city,price_act,price_first,details_1_desc,details_2_desc,details_3_desc,advertiser
90844047,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"395,000","395,000","['190 m² built, 180 m² floor area', '4 bedrooms', '3 bathrooms', 'Terrace', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 2010', 'No heating', '2nd floor', 'no lift']",['no indicado'],[],Professional advertiser
89692899,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"350,000","350,000","['200 m² built', '4 bedrooms', '2 bathrooms', 'Terrace', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1888', '3rd floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
85451616,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"302,302","302,302","['116 m² built, 97 m² floor area', '2 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/good condition', 'Built in 2019', 'Central heating', '9th floor exterior', 'with lift']","['Air conditioning', 'no indicado']",[],Professional advertiser
88375367,Flat / apartment for sale in Playa Victoria,Cadiz,"385,000","385,000","['120 m² built, 100 m² floor area', '3 bedrooms', '2 bathrooms', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1977', 'No heating', '1st floor exterior', 'with lift']",['no indicado'],[],Professional advertiser
35467955,Flat / apartment for sale in Playa Stª Mª del Mar,Cadiz,"420,000","420,000","['175 m² built, 152 m² floor area', '4 bedrooms', '2 bathrooms', 'Parking space included in the price', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation South, East', 'Built in 1980', 'No heating', 'Ground floor exterior', 'with lift']","['Air conditioning', 'no indicado']",[],Professional advertiser
86020229,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"128,000","128,000","['81 m² built', '2 bedrooms', '1 bathroom', 'Second hand/needs renovating', 'Built in 1995', 'No heating', '3rd floor', 'no lift']",['Consumo:'],[],Professional advertiser
38146764,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"400,000","400,000","['151 m² built, 130 m² floor area', '4 bedrooms', '3 bathrooms', 'Terrace', 'Parking space included in the price', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 2000', 'Central heating', 'Access adapted for persons with reduced mobility', '12th floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
85053001,Flat / apartment for sale in Playa Stª Mª del Mar,Cadiz,"350,000","350,000","['100 m² built, 86 m² floor area', '3 bedrooms', '2 bathrooms', 'Parking space included in the price', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation South', 'Built in 1980', 'No heating', 'Access adapted for persons with reduced mobility', '1st floor', 'with lift']",['Consumo:'],[],Professional advertiser
32563803,Flat / apartment for sale in Zona Laguna,Cadiz,"260,000","260,000","['120 m² built, 110 m² floor area', '4 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1975', 'No heating', 'Access adapted for persons with reduced mobility', '4th floor exterior', 'with lift']",['no indicado'],[],Professional advertiser
83037485,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"240,000","240,000","['92 m² built', '2 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'No heating', 'Access adapted for persons with reduced mobility', '1st floor exterior', 'with lift']",['no indicado'],[],Professional advertiser
30012433,Flat / apartment for sale in Playa Victoria,Cadiz,"475,000","475,000","['108 m² built, 100 m² floor area', '3 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/good condition', 'Built in 2000', 'No heating', '1st floor exterior', 'with lift']",['no indicado'],[],Professional advertiser
96898560,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"159,900","159,900","['72 m² built', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'No heating', 'Access adapted for persons with reduced mobility', 'Home suitable for persons with reduced mobility', '2nd floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
96172629,Flat / apartment for sale in Playa Victoria,Cadiz,"670,000","670,000","['184 m² built, 172 m² floor area', '4 bedrooms', '3 bathrooms', 'Terrace', 'Parking space included in the price', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation West', 'Built in 1975', 'No heating', 'Access adapted for persons with reduced mobility', '5th floor exterior', 'with lift']","['Air conditioning', 'Swimming pool', 'no indicado']",[],Professional advertiser
95966438,Flat / apartment for sale in Zona Bahía Blanca,Cadiz,"475,000","475,000","['240 m² built', '4 bedrooms', '3 bathrooms', 'Terrace', 'Balcony', 'Second hand/good condition', 'Orientation East', '2nd floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
94894300,"Flat / apartment for sale in Zona de la C/ La Rosa, 100","La Caleta - La Viña, Cadiz","129,900","129,900","['80 m² built, 75 m² floor area', '3 bedrooms', '1 bathroom', 'Terrace', 'Second hand/needs renovating', 'Built in 1900', '2nd floor exterior', 'no lift']",['inmueble exento'],[],Professional advertiser
82608135,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"235,000","235,000","['117 m² built, 115 m² floor area', '3 bedrooms', '2 bathrooms', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation East, West', 'Built in 1995', 'No heating', '1st floor exterior', 'no lift']",['Consumo:'],[],Professional advertiser
95787372,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"330,000","330,000","['159 m² built', '7 bedrooms', '3 bathrooms', 'Terrace', 'Balcony', 'Parking space included in the price', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation South, West', '1st floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
95755818,Flat / apartment for sale in avenida Bahía Blanca,"Zona Bahía Blanca, Cadiz","480,000","
499,000 €
","['250 m² built, 225 m² floor area', '4 bedrooms', '3 bathrooms', 'Terrace', 'Balcony', 'Second hand/good condition', '2nd floor exterior', 'with lift']",['no indicado'],[],Professional advertiser
91125500,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"155,000","155,000","['93 m² built, 90 m² floor area', '3 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation North, East', 'Built in 1888', 'No heating', '3rd floor exterior', 'no lift']","['Air conditioning', 'Consumo:']",[],Professional advertiser
93627565,Flat / apartment for sale in calle Santo Domingo,"Ayuntamiento - Catedral, Cadiz","128,750","
155,450 €
","['45 m² built', '1 bedroom', '1 bathroom', 'Second hand/good condition', 'Individual heating', 'Ground floor', 'no lift']",['no indicado'],[],Professional advertiser
91008307,Penthouse for sale in La Caleta - La Viña,Cadiz,"150,000","150,000","['46 m² built, 35 m² floor area', '1 bedroom', '1 bathroom', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1888', 'No heating', '3rd floor exterior', 'no lift']","['Air conditioning', 'Consumo:']",[],Professional advertiser
86291481,Penthouse for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"198,000","198,000","['70 m² built, 66 m² floor area', '1 bedroom', '1 bathroom', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation South', 'Built in 1888', 'No heating', '3rd floor exterior', 'no lift']","['Air conditioning', 'Consumo:']",[],Professional advertiser
94445977,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"190,000","
195,000 €
","['108 m² built, 96 m² floor area', '3 bedrooms', '2 bathrooms', 'Terrace', 'Balcony', 'Second hand/good condition', 'Orientation East', 'Built in 1888', 'No heating', '2nd floor exterior', 'no lift']",['no indicado'],[],Professional advertiser
96225607,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"189,000","
198,000 €
","['96 m² built, 87 m² floor area', '2 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Built in 1858', 'No heating', '3rd floor', 'no lift']",['en trámite'],[],Professional advertiser
93457504,Flat / apartment for sale in calle Compañía,"Centro Histórico - Plaza España, Cadiz","82,200","82,200","['60 m² built, 58 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/needs renovating', 'No heating', 'Ground floor', 'no lift']",['en trámite'],[],Professional advertiser
95901843,Flat / apartment for sale in calle Benjumeda NN,"Mentidero - Teatro Falla - Alameda, Cadiz","249,000","249,000","['95 m² built, 86 m² floor area', '3 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Access adapted for persons with reduced mobility', '1st floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
95491129,Flat / apartment for sale in Ayuntamiento - Catedral,Cadiz,"135,000","
139,000 €
","['50 m² built', '1 bedroom', '1 bathroom', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation North', 'No heating', '2nd floor', 'no lift']","['Air conditioning', 'no indicado']",[],Professional advertiser
94433265,Flat / apartment for sale in calle García Carrera,"Zona San José - Varela, Cadiz","114,000","114,000","['49 m² built', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Individual heating', 'Ground floor', 'no lift']",['Consumo:'],[],Professional advertiser
90048306,Flat / apartment for sale in feduchy NN,"Centro Histórico - Plaza España, Cadiz","123,000","123,000","['57 m² built, 41 m² floor area', '1 bedroom', '1 bathroom', 'Second hand/good condition', 'Built in 2007', 'Access adapted for persons with reduced mobility', 'Home suitable for persons with reduced mobility', 'Ground floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
89001836,Flat / apartment for sale in calle Barquillas de Lope,"La Caleta - La Viña, Cadiz","74,000","74,000","['43 m² built', '1 bedroom', '1 bathroom', 'Second hand/needs renovating', 'Built in 1888', 'Ground floor', 'no lift']",['inmueble exento'],[],Professional advertiser
96431971,"Flat / apartment for sale in calle Hibiscos, 5","Zona Bahía Blanca, Cadiz","750,000","750,000","['232 m² built, 200 m² floor area', '5 bedrooms', '4 bathrooms', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation East, West', 'Built in 1973', 'Individual heating: Natural gas', 'Access adapted for persons with reduced mobility', 'Home suitable for persons with reduced mobility', '10th floor exterior', 'with lift']","['Air conditioning', 'Green areas', 'en trámite']",[],Professional advertiser
96373318,Flat / apartment for sale in calle Sacramento,"Centro Histórico - Plaza España, Cadiz","180,000","180,000","['84 m² built, 77 m² floor area', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation West', 'Built in 1910', 'Individual heating: Air conditioning/Heat pump', '1st floor interior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
95092761,"Flat / apartment for sale in Barrio de la Viña, 20","La Caleta - La Viña, Cadiz","99,000","99,000","['85 m² built, 80 m² floor area', '3 bedrooms', '1 bathroom', 'Second hand/needs renovating', 'Built in 1940', 'Ground floor exterior', 'no lift']",['inmueble exento'],[],Professional advertiser
95773974,Flat / apartment for sale in calle Circo,"La Caleta - La Viña, Cadiz","170,000","170,000","['132 m² built, 118 m² floor area', '3 bedrooms', '1 bathroom', 'Terrace', 'Second hand/good condition', 'Storeroom', 'Built in 1888', '1st floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
94604741,Flat / apartment for sale in calle García Carrera,"Zona San José - Varela, Cadiz","260,000","260,000","['126 m² built, 116 m² floor area', '4 bedrooms', '2 bathrooms', 'Second hand/needs renovating', 'Fitted wardrobes', 'Built in 1968', 'No heating', 'Access adapted for persons with reduced mobility', '3rd floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
94513549,Flat / apartment for sale in calle Portería de Capuchinos,"La Caleta - La Viña, Cadiz","120,000","120,000","['40 m² built, 35 m² floor area', '1 bedroom', '1 bathroom', 'Terrace', 'Second hand/good condition', 'Storeroom', 'Orientation South', 'Built in 1994', 'Ground floor interior', 'no lift']",['en trámite'],[],Professional advertiser
94198598,Flat / apartment for sale in calle Presidente Rivadavia,"Centro Histórico - Plaza España, Cadiz","350,000","
420,000 €
","['200 m² built', '5 bedrooms', '2 bathrooms', 'Balcony', 'Second hand/good condition', 'Built in 1888', '3rd floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
86701710,Flat / apartment for sale in avenida Cuatro de Diciembre de 1977,"Centro Histórico - Plaza España, Cadiz","740,000","740,000","['200 m² built, 192 m² floor area', '3 bedrooms', '2 bathrooms', 'Terrace', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation North, East', 'Built in 1980', 'Central heating: Gas', 'Access adapted for persons with reduced mobility', '4th floor exterior', 'with lift']","['Air conditioning', 'no indicado']",[],Professional advertiser
81283686,Flat / apartment for sale in paseo Marítimo,"Playa Victoria, Cadiz","695,000","695,000","['185 m² built, 179 m² floor area', '5 bedrooms', '4 bathrooms', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation South', 'Built in 1981', 'Individual heating', 'Access adapted for persons with reduced mobility', '7th floor exterior', 'with lift']","['Air conditioning', 'no indicado']",[],Professional advertiser
92598450,Flat / apartment for sale in avenida de Andalucia,"Playa Victoria, Cadiz","290,000","290,000","['135 m² built, 130 m² floor area', '4 bedrooms', '2 bathrooms', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', '1st floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
91308174,Flat / apartment for sale in Amílcar Barca,"Playa Victoria, Cadiz","550,000","550,000","['167 m² built, 147 m² floor area', '4 bedrooms', '3 bathrooms', 'Terrace', 'Parking space included in the price', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation South, East', 'Built in 1970', 'Home suitable for persons with reduced mobility', '7th floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
90986052,Studio flat for sale in calle Veracruz,"La Paz - Segunda Aguada - Loreto, Cadiz","180,000","180,000","['63 m² built, 53 m² floor area', 'No bedroom', '1 bathroom', 'Parking space included in the price', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 2006', 'Individual heating: Electric', 'Access adapted for persons with reduced mobility', 'Ground floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
96893193,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"180,000","180,000","['53 m² built, 44 m² floor area', '1 bedroom', '1 bathroom', 'Second hand/good condition', 'Built in 2006', 'No heating', 'Ground floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
96893175,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"330,000","330,000","['155 m² built, 141 m² floor area', '5 bedrooms', '3 bathrooms', 'Balcony', 'Second hand/needs renovating', 'Built in 1968', 'No heating', '1st floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
96879675,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"245,000","245,000","['100 m² built, 90 m² floor area', '3 bedrooms', '2 bathrooms', 'Second hand/good condition', 'Built in 1971', 'No heating', '2nd floor', 'with lift']",['no indicado'],[],Professional advertiser
96872376,Flat / apartment for sale in calle Hibiscos,"Zona Bahía Blanca, Cadiz","750,000","750,000","['262 m² built', '5 bedrooms', '4 bathrooms', 'Second hand/good condition', 'Built in 1973', 'No heating', '10th floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
96697782,Flat / apartment for sale in avenida Guadalquivir,"La Paz - Segunda Aguada - Loreto, Cadiz","160,000","160,000","['85 m² built', '3 bedrooms', '1 bathroom', 'Terrace', 'Second hand/good condition', 'Built in 1974', '1st floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
90568736,Flat / apartment for sale in Playa Stª Mª del Mar,Cadiz,"365,000","365,000","['142 m² built', '4 bedrooms', '2 bathrooms', 'Terrace', 'Additional parking space for € 48,000', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Built in 1982', '1st floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
95653789,Duplex for sale in Centro Histórico - Plaza España,Cadiz,"465,000","465,000","['198 m² built, 170 m² floor area', '4 bedrooms', '2 bathrooms', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1985', 'No heating', '2nd floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
82849569,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"244,000","244,000","['118 m² built, 95 m² floor area', '3 bedrooms', '2 bathrooms', 'Balcony', 'Second hand/good condition', 'No heating', '1st floor exterior', 'no lift']",['inmueble exento'],[],Professional advertiser
95436663,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"145,000","145,000","['52 m² built, 42 m² floor area', '1 bedroom', '1 bathroom', 'Second hand/good condition', 'No heating', 'Mezzanine exterior', 'with lift']",['en trámite'],[],Professional advertiser
84557800,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"500,000","500,000","['227 m² built, 206 m² floor area', '5 bedrooms', '3 bathrooms', 'Balcony', 'Second hand/good condition', 'No heating', '1st floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
94132006,Flat / apartment for sale in Zona Laguna,Cadiz,"370,000","370,000","['85 m² built', '3 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', '3rd floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
93881705,Flat / apartment for sale in Cortadura - Zona Franca,Cadiz,"330,000","330,000","['60 m² built', '2 bedrooms', '1 bathroom', 'Additional parking space for € 80,000', 'Second hand/good condition', 'Fitted wardrobes', '2nd floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
93538048,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"370,000","370,000","['200 m² built', '4 bedrooms', '2 bathrooms', 'Balcony', 'Second hand/good condition', '3rd floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
92920902,Flat / apartment for sale in Playa Victoria,Cadiz,"385,000","385,000","['100 m² built', '3 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', '1st floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
91831296,Flat / apartment for sale in Ayuntamiento - Catedral,Cadiz,"130,000","130,000","['67 m² built', '1 bedroom', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Ground floor exterior', 'no lift']",['Consumo:'],[],Professional advertiser
90478009,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"595,000","595,000","['237 m² built, 200 m² floor area', '6 bedrooms', '3 bathrooms', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1972', 'No heating', 'Access adapted for persons with reduced mobility', 'Home suitable for persons with reduced mobility', '4th floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
85283560,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"360,000","360,000","['124 m² built', '2 bedrooms', '2 bathrooms', 'Balcony', 'Second hand/good condition', 'No heating', '1st floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
96878195,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"150,000","150,000","['53 m² built, 50 m² floor area', '2 bedrooms', '1 bathroom', 'Parking space included in the price', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 2002', 'No heating', 'Ground floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
84099419,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"190,000","190,000","['116 m² built', '4 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', '3rd floor exterior', 'no lift']",['Consumo:'],[],Professional advertiser
96861158,Duplex for sale in Centro Histórico - Plaza España,Cadiz,"370,000","370,000","['71 m² built', '2 bedrooms', '1 bathroom', 'Terrace', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation South', 'Built in 2019', 'Central heating', 'Access adapted for persons with reduced mobility', '3rd floor exterior', 'with lift']","['Air conditioning', 'no indicado']",[],Professional advertiser
84312044,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"190,000","190,000","['112 m² built, 90 m² floor area', '4 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'No heating', '3rd floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
96813727,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"150,000","150,000","['52 m² built, 45 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation East, West', 'Built in 1972', 'No heating', '1st floor interior', 'no lift']",['no indicado'],[],Professional advertiser
96797040,Flat / apartment for sale in Playa Victoria,Cadiz,"520,000","520,000","['125 m² built', '4 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Orientation East, West', 'Built in 1965', 'No heating', 'Access adapted for persons with reduced mobility', '5th floor exterior', 'with lift']","['Air conditioning', 'no indicado']",[],Professional advertiser
96774931,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"300,000","300,000","['150 m² built, 120 m² floor area', '4 bedrooms', '2 bathrooms', 'Second hand/good condition', 'Orientation South, East', 'Built in 1888', 'No heating', '2nd floor exterior', 'no lift']",['Consumo: \n124 kWh/m² year'],[],Professional advertiser
96731308,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"180,000","180,000","['67 m² built, 65 m² floor area', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'Built in 1968', 'No heating', '4th floor', 'no lift']",['Consumo: \n129 kWh/m² year'],[],Professional advertiser
34135408,Flat / apartment for sale in Zona San José - Varela,Cadiz,"225,000","225,000","['90 m² built', '3 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', '3rd floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
96630394,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"330,000","330,000","['151 m² built', '5 bedrooms', '3 bathrooms', 'Terrace', 'Second hand/needs renovating', 'Fitted wardrobes', '1st floor exterior', 'with lift']",['Consumo:'],[],Professional advertiser
94442101,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"378,000","378,000","['78 m² built, 65 m² floor area', '2 bedrooms', '2 bathrooms', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', '3rd floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
94441761,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"250,000","250,000","['45 m² built, 39 m² floor area', '1 bedroom', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', '3rd floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
94441315,Penthouse for sale in Centro Histórico - Plaza España,Cadiz,"690,000","690,000","['82 m² built, 80 m² floor area', '3 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', '4th floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
94047682,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"400,000","400,000","['144 m² built, 130 m² floor area', '3 bedrooms', '2 bathrooms', 'Balcony', 'Parking space included in the price', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 2000', 'No heating', 'Access adapted for persons with reduced mobility', 'Home suitable for persons with reduced mobility', '2nd floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
96490750,Flat / apartment for sale in calle Rosario,"Centro Histórico - Plaza España, Cadiz","80,000","80,000","['42 m² built, 36 m² floor area', '1 bedroom', 'No bathroom', 'Second hand/needs renovating', 'Built in 1995', 'No heating', '3rd floor exterior', 'no lift']",['no indicado'],[],Professional advertiser
96479053,Flat / apartment for sale in calle Almirante Manuel Vierna NN,"Playa Victoria, Cadiz","299,000","299,000","['86 m² built, 72 m² floor area', '3 bedrooms', '2 bathrooms', 'New housing development', 'Fitted wardrobes', 'exterior', 'with lift']","['Air conditioning', 'no indicado']",[],Developer
95219637,Flat / apartment for sale in avenida Ana de Viya,"Playa Victoria, Cadiz","320,000","
350,000 €
","['121 m² built', '4 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/good condition', 'Built in 1970', '6th floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
95006346,Flat / apartment for sale in calle Pasquín,"La Caleta - La Viña, Cadiz","200,000","200,000","['95 m² built, 80 m² floor area', '3 bedrooms', '2 bathrooms', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', '1st floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
91968461,Flat / apartment for sale in Ayuntamiento - Catedral,Cadiz,"130,000","
135,000 €
","['72 m² built, 65 m² floor area', '1 bedroom', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 2015', 'No heating', 'Ground floor', 'no lift']",['en trámite'],[],Professional advertiser
96868327,Flat / apartment for sale in calle Sacramento,"Mentidero - Teatro Falla - Alameda, Cadiz","240,000","240,000","['155 m² built, 140 m² floor area', '4 bedrooms', '2 bathrooms', 'Terrace', 'Balcony', 'Second hand/needs renovating', 'Storeroom', 'Built in 1995', 'No heating', '1st floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
96840237,Flat / apartment for sale in calle San Miguel,"Centro Histórico - Plaza España, Cadiz","240,000","240,000","['106 m² built, 84 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Built in 1888', 'Individual heating', 'Ground floor', 'no lift']","['Air conditioning', 'inmueble exento']",[],Professional advertiser
96816603,Flat / apartment for sale in calle Francisco García Merchán,"Playa Stª Mª del Mar, Cadiz","350,000","350,000","['169 m² built', '4 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/good condition', 'Built in 1992']",['inmueble exento'],[],Professional advertiser
96789888,Flat / apartment for sale in calle Santa Cruz de Tenerife,"Zona Bahía Blanca, Cadiz","470,000","470,000","['163 m² built', '4 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', '4th floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
96644951,Flat / apartment for sale in calle Doctor Ramón y Cajal,"Centro Histórico - Plaza España, Cadiz","165,000","165,000","['50 m² built, 46 m² floor area', '1 bedroom', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1995', 'No heating', '3rd floor interior', 'no lift']","['Air conditioning', 'Consumo:']",[],Professional advertiser
96536375,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"210,000","
240,000 €
","['143 m² built', '4 bedrooms', '1 bathroom', 'Balcony', 'Second hand/needs renovating', 'No heating', '1st floor exterior', 'no lift']",['inmueble exento'],[],Professional advertiser
96478368,Flat / apartment for sale in calle Enrique de las Marinas,"Mentidero - Teatro Falla - Alameda, Cadiz","190,000","190,000","['61 m² built, 37 m² floor area', '1 bedroom', '1 bathroom', 'Balcony', 'Additional parking space for € 40,000', 'Second hand/good condition', 'Orientation South', 'exterior', 'with lift']","['Air conditioning', 'Swimming pool', 'en trámite']",[],Professional advertiser
96422464,Flat / apartment for sale in calle Enrique de las Marinas,"Mentidero - Teatro Falla - Alameda, Cadiz","165,000","165,000","['41 m² built, 35 m² floor area', '1 bedroom', '1 bathroom', 'Balcony', 'Additional parking space for € 40,000', 'Second hand/good condition', 'Orientation South', 'Access adapted for persons with reduced mobility', 'exterior', 'with lift']","['Air conditioning', 'Swimming pool', 'en trámite']",[],Professional advertiser
96422473,Flat / apartment for sale in calle Enrique de las Marinas,"Mentidero - Teatro Falla - Alameda, Cadiz","155,000","155,000","['54 m² built, 33 m² floor area', '1 bedroom', '1 bathroom', 'Balcony', 'Additional parking space for € 40,000', 'Second hand/good condition', 'Orientation South', 'Built in 2023', 'Access adapted for persons with reduced mobility', 'exterior', 'with lift']","['Air conditioning', 'Swimming pool', 'en trámite']",[],Professional advertiser
